Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1648213200000,44808.90,45142.00,44720.50,44969.90,29071.703,1304798495.04461,236638,15740.369,706752483.23558
1648216800000,44969.90,45087.40,44658.60,44855.10,23667.213,1062297332.54155,206679,10925.283,490471977.77671
1648220400000,44855.20,44867.40,44188.00,44320.20,38283.587,1702153881.48964,310387,19086.118,848559434.02542
1648224000000,44320.20,44580.00,44122.10,44139.70,29100.072,1290484087.69041,222285,15018.626,666152177.11597
1648227600000,44139.60,44344.90,44000.00,44328.80,17993.223,794898319.75684,154000,9035.264,399298572.86354
1648231200000,44328.70,44510.40,44273.40,44437.30,12241.802,543386829.01690,109302,6263.780,278078391.15352
1648234800000,44437.30,44455.90,44150.00,44428.80,9405.080,416605329.05711,89154,4833.825,214116952.13532
1648238400000,44428.70,44600.00,44330.50,44525.10,7907.158,351506658.97630,82319,4157.909,184888249.02471
1648242000000,44525.10,44536.90,44382.20,44501.30,4165.142,185182044.08183,48506,2032.579,90375589.44216
1648245600000,44501.40,44510.00,44232.00,44280.00,5488.237,243387974.77104,61553,2376.696,105405368.50430
1648249200000,44280.00,44370.00,44210.70,44290.60,3855.052,170737532.24798,46715,1783.035,78977288.73261
1648252800000,44290.60,44438.00,44090.00,44128.20,6717.741,297489032.34799,65734,2943.535,130383854.46036
1648256400000,44128.20,44340.80,44041.00,44276.60,5981.009,264338031.38414,64396,3288.486,145350316.44330
1648260000000,44279.80,44368.60,44160.00,44262.80,4843.033,214451911.79308,46962,2300.748,101887131.41980
1648263600000,44262.80,44417.70,44227.80,44374.00,5735.238,254340110.66289,51006,3060.626,135746125.93537
1648267200000,44374.00,44433.10,44338.20,44377.00,3489.785,154914346.44285,40603,1700.144,75473038.10630
1648270800000,44376.90,44500.00,44322.20,44478.80,4339.873,192795716.49208,47431,2453.939,109036860.34838
1648274400000,44478.90,44529.70,44351.20,44423.20,4523.896,201056114.19740,47719,2052.264,91218485.96559
1648278000000,44423.10,44527.00,44333.10,44482.80,4783.200,212601417.47880,49175,2426.539,107851060.39939
1648281600000,44482.80,44569.70,44421.00,44484.20,4684.658,208399939.75102,50677,2348.202,104471403.92757
1648285200000,44484.20,44497.60,44403.60,44455.70,3092.492,137443973.49509,40278,1397.289,62103340.92677
1648288800000,44455.20,44476.40,44355.00,44412.90,3276.573,145510648.74303,41878,1581.856,70250892.19852
1648292400000,44413.00,44477.60,44300.10,44323.60,4441.006,197148509.00012,52111,1990.481,88376321.43208
1648296000000,44323.60,44393.90,44204.00,44330.70,7873.874,348792634.82456,87174,3923.500,173823847.12129
1648299600000,44330.80,44388.90,44118.30,44240.50,7293.775,322703908.24133,72022,3385.871,149830902.77421
1648303200000,44240.60,44266.00,44141.20,44249.30,5728.398,253202170.96088,65560,2920.907,129114261.66089
1648306800000,44249.30,44326.20,44178.70,44193.60,6835.130,302480177.59729,69709,3591.255,158934611.38380
1648310400000,44193.60,44298.00,44128.00,44281.50,7532.611,333005763.80461,69407,3585.231,158503905.35003
1648314000000,44281.40,44424.00,44264.30,44344.60,5486.859,243354581.40222,62538,2954.410,131039477.28732
1648317600000,44344.60,44443.80,44338.00,44404.10,3094.034,137325354.52402,42467,1672.354,74230428.15722
1648321200000,44404.10,44433.20,44278.90,44340.90,4124.853,182921968.18817,50418,1667.385,73935818.71660
1648324800000,44340.90,44785.00,44335.00,44541.10,18710.522,834644278.97342,170267,9935.767,443210960.18630
1648328400000,44541.10,44554.70,44210.10,44417.40,10950.631,485715423.04418,100298,5392.883,239200916.37603
1648332000000,44417.30,44490.90,44336.40,44345.60,3147.397,139766393.14867,42276,1393.254,61875316.58541
1648335600000,44345.60,44559.60,44345.60,44489.20,4025.999,179004926.37819,45964,2134.676,94914035.23457
1648339200000,44489.30,44723.40,44456.50,44680.00,7135.596,318224278.38269,70827,3976.813,177382198.60502
1648342800000,44680.00,44745.30,44551.20,44699.90,7264.329,324375536.83437,67390,3384.869,151157180.38595
1648346400000,44699.90,44987.40,44634.00,44675.10,11778.680,527611458.40505,107186,6287.832,281708841.34082
1648350000000,44675.10,44698.40,44585.50,44691.00,3431.305,153195474.58726,41908,1730.092,77247513.28366
1648353600000,44691.00,44746.10,44509.90,44565.60,5230.976,233387802.09705,56515,2464.775,109978929.56940
1648357200000,44565.60,44690.00,44552.20,44617.50,2719.694,121396942.47387,34973,1359.152,60662470.22397
1648360800000,44617.40,44710.00,44602.00,44641.60,2723.830,121640994.59215,32598,1398.648,62460340.26820
1648364400000,44641.50,44738.20,44615.50,44719.90,2923.396,130618024.10664,33336,1649.048,73680562.68964
1648368000000,44719.90,44729.90,44562.60,44587.80,4101.660,183083673.02386,44641,1891.335,84423929.24069
1648371600000,44587.80,44687.40,44520.00,44520.00,4150.971,185108829.45481,44246,1907.363,85063562.69360
1648375200000,44520.00,44610.00,44470.00,44514.10,4254.311,189524081.33818,47121,2178.157,97047222.76608
1648378800000,44514.10,44633.00,44502.00,44556.50,3228.735,143847593.10337,37548,1734.040,77259114.16885
1648382400000,44556.40,44598.90,44416.50,44423.00,6790.981,302119968.54512,63424,3166.034,140864693.26150
1648386000000,44424.90,44637.70,44416.00,44599.60,6857.377,305328982.69413,67399,3592.245,159948868.51753
1648389600000,44599.50,44722.00,44556.10,44595.30,8672.825,387181370.37822,78335,3828.019,170919998.44535
1648393200000,44595.30,44922.00,44492.10,44836.10,19610.164,877639448.63406,166615,10553.346,472385134.26323
1648396800000,44836.10,45100.00,44653.10,44931.60,22517.407,1010000017.92010,174636,11664.889,523378095.57715
1648400400000,44931.60,44950.00,44750.00,44894.50,6721.712,301335680.77056,64368,3489.048,156418177.71257
1648404000000,44894.50,44970.50,44813.40,44816.40,5012.935,224998670.78888,54523,2290.718,102829836.43117
1648407600000,44816.40,44872.30,44785.00,44813.60,2836.062,127119735.67140,35559,1379.462,61835408.01030
1648411200000,44813.50,46836.00,44700.00,46114.20,60315.320,2766123257.31746,504948,34863.532,1598642178.94904
1648414800000,46114.00,46842.10,45832.80,46558.30,33456.989,1551983390.90293,356295,17791.641,825516180.37827
1648418400000,46558.30,47047.00,46350.00,46595.00,26830.255,1251947200.48139,241043,14102.459,658199559.23592
1648422000000,46595.00,46880.00,46547.00,46820.80,10714.718,500599751.39970,100956,5608.321,262024016.52410
1648425600000,46820.90,47731.20,46651.20,46915.90,38098.097,1794176756.05051,293382,19568.730,922333099.42281
1648429200000,46916.00,47029.60,46676.10,46799.00,9679.424,453530910.78527,108610,4610.833,216078427.20485
1648432800000,46799.00,46938.00,46758.40,46910.10,5149.220,241303753.77484,62956,2476.295,116048971.75191
1648436400000,46910.10,47047.20,46830.40,47042.80,7111.235,333827391.51410,75887,3592.340,168660944.37185
1648440000000,47042.90,47233.80,46852.00,47111.70,6886.768,323686824.06188,75676,3581.734,168389866.84541
1648443600000,47111.70,47400.00,47058.90,47069.50,11086.547,523231858.84318,125465,5328.963,251568645.54349
1648447200000,47069.30,47126.80,46755.20,46900.50,11844.357,555459458.65594,151336,5829.758,273383725.18675
1648450800000,46900.50,47100.60,46884.10,46984.50,6304.505,296270259.29916,81928,3523.779,165617000.57363
1648454400000,46984.50,47057.40,46834.80,47015.70,5412.089,254119828.47035,75076,2805.647,131764113.61474
1648458000000,47015.70,47196.70,46970.00,47135.30,6202.235,291990734.31166,84362,3610.535,169989780.87866
1648461600000,47135.20,47288.00,47051.50,47209.00,10970.312,517523376.50492,113434,5429.058,256111519.05972
1648465200000,47209.10,47417.00,47100.10,47250.00,11016.430,520462324.61998,119045,5512.099,260485743.57799
1648468800000,47249.90,47377.40,47100.10,47200.00,8273.453,390756821.70046,93436,3951.029,186646073.11218
1648472400000,47200.00,47750.00,47161.00,47698.80,23208.093,1101864098.47063,221778,12633.672,599907105.34974
1648476000000,47698.90,47736.90,47323.10,47582.00,18773.998,892320149.49564,190784,8833.856,419941644.53887
1648479600000,47582.10,47948.00,47402.10,47410.90,23638.389,1125899163.63970,202105,11730.614,559032227.21439
1648483200000,47410.90,47541.00,47292.50,47449.60,10376.608,492345211.50976,104611,5203.154,246922391.07608
1648486800000,47449.70,47658.00,47311.30,47574.00,8336.543,395824583.46278,88479,4276.988,203073698.27395
1648490400000,47574.10,48200.00,47514.30,47958.10,20256.178,969030803.62011,178279,10907.778,522026592.51066
1648494000000,47958.00,48190.00,47649.30,47923.00,21959.439,1052953896.28338,200786,9996.234,479434584.92308
1648497600000,47922.50,48026.90,47780.10,47913.70,7773.166,372269779.83686,79618,3997.771,191487484.47005
1648501200000,47913.80,48085.20,47440.00,47611.50,14409.246,687336923.99938,150431,7040.344,335928686.62943
1648504800000,47611.40,47742.90,47454.10,47528.50,8263.406,393413313.47986,82615,3882.906,184893012.87888
1648508400000,47528.40,47583.80,46855.00,47121.90,22536.044,1063641716.75540,189154,9991.021,471588207.36285
1648512000000,47121.80,47605.00,47042.50,47392.50,13316.416,630280205.33942,120635,7275.109,344371597.10570
1648515600000,47392.40,47589.00,47325.10,47519.90,6864.978,325817732.57515,68930,3439.547,163252372.54782
1648519200000,47520.00,47579.60,47358.10,47397.30,6749.173,320424138.78076,62692,2877.811,136628195.59006
1648522800000,47397.40,47415.50,47300.10,47328.00,4170.028,197466910.52734,48722,2000.409,94729895.82770
1648526400000,47328.00,47661.40,47309.80,47579.20,7854.419,373147269.59328,77675,4465.723,212159124.44014
1648530000000,47579.20,47650.00,47490.00,47616.20,4476.116,212907497.43957,49765,2071.697,98538640.06845
1648533600000,47616.20,47752.20,47485.80,47546.80,6250.326,297504965.30097,70331,3001.364,142879795.69585
1648537200000,47546.80,47565.10,47330.00,47330.10,7099.389,336766387.74407,69094,2936.041,139294808.53940
1648540800000,47330.00,47628.30,47320.00,47528.00,7714.234,366345713.35870,71687,4126.597,195966603.85315
1648544400000,47528.10,47720.00,47506.80,47575.00,9109.515,433860666.74863,89061,4359.025,207609463.76471
1648548000000,47575.00,47607.80,47415.20,47596.40,5407.698,256949990.36241,60130,2936.756,139560089.57695
1648551600000,47596.40,47972.20,47553.00,47873.30,15180.301,725368296.83588,146289,8176.302,390721566.98911
1648555200000,47873.40,48100.00,47777.40,47822.00,19864.605,951824584.98106,168042,9940.882,476406208.34532
1648558800000,47822.10,47888.00,47530.00,47677.50,16514.178,788264953.72840,139723,7538.794,359902482.73530
1648562400000,47677.50,47835.00,47566.80,47777.00,11211.009,535030661.70640,103440,5921.977,282656778.74099
1648566000000,47777.00,47994.00,47312.00,47424.00,21613.008,1030268678.73044,185629,9876.381,470951017.86671
1648569600000,47424.00,47537.20,47112.00,47477.30,24816.050,1174506011.55234,222144,12627.351,597706742.34732
1648573200000,47477.20,47491.10,47130.00,47448.60,12191.186,576669226.48662,116480,6078.535,287544333.79458
1648576800000,47448.60,47585.00,47350.00,47506.80,7705.023,365885145.22727,79183,3520.863,167213240.86599
1648580400000,47506.90,47880.00,47483.60,47704.00,15213.280,725690457.66107,117588,8858.234,422518668.30269
1648584000000,47704.70,47721.10,47300.10,47464.70,7839.672,372494233.49245,71875,3424.922,162720037.56603
1648587600000,47464.80,47519.30,47159.10,47257.40,8978.006,425009350.21896,84598,4216.265,199638403.79865
1648591200000,47257.40,47400.70,46911.00,47330.60,14054.653,663388885.69105,127345,6877.464,324774685.82642
1648594800000,47330.70,47515.00,47293.10,47418.50,4847.572,229795552.12330,56009,2326.287,110283547.71462
1648598400000,47418.50,47444.00,47074.60,47245.00,8466.017,400045639.40748,81609,4102.758,193852673.93677
1648602000000,47246.20,47246.20,46535.00,46860.90,20856.324,976947599.19216,174648,8498.493,398176317.36435
1648605600000,46860.90,47293.00,46791.10,47191.20,11321.879,533167116.96140,106129,6094.389,286976427.32943
1648609200000,47191.20,47444.00,47176.00,47408.10,7596.869,359693897.46011,72351,3899.876,184660453.84766
1648612800000,47408.10,47444.00,47125.40,47235.20,6253.497,295604891.12842,69061,3118.642,147434705.84748
1648616400000,47235.20,47548.90,47184.60,47487.20,7525.471,356816539.04234,80902,4158.172,197150369.82323
1648620000000,47487.20,47585.40,47346.00,47406.00,6530.885,309991946.98288,69478,3151.314,149593108.56229
1648623600000,47406.00,47517.30,47324.90,47371.60,5617.008,266447188.66049,54874,2707.424,128440786.25187
1648627200000,47371.50,47506.40,47188.00,47431.90,10751.895,509217950.70981,92989,5336.817,252759726.08176
1648630800000,47432.00,47454.20,47206.00,47263.50,5995.582,283644353.21202,59900,2702.552,127866859.30980
1648634400000,47263.40,47335.00,47203.40,47273.70,4878.054,230590891.86150,56583,2576.335,121793844.37408
1648638000000,47275.00,47468.70,47048.00,47318.10,12581.339,595166652.84918,112794,6384.570,302101816.89886
1648641600000,47318.00,47345.50,47141.80,47285.10,7036.043,332347161.53048,71148,3264.853,154231361.24013
1648645200000,47285.10,47303.00,46914.90,46990.60,14733.150,693341262.32019,147292,6891.322,324322694.88929
1648648800000,46990.60,47219.70,46850.00,47100.20,13203.156,621496639.31167,133242,6289.494,296050300.72416
1648652400000,47100.10,47179.30,46901.10,47153.70,9334.449,439071219.47017,95609,4715.840,221831974.80675
1648656000000,47151.00,47338.00,47027.90,47231.20,10525.978,496797885.63359,101466,5502.588,259737573.41577
1648659600000,47231.20,47688.00,47164.50,47640.10,15722.368,746184858.61881,137182,8534.194,405045968.85253
1648663200000,47640.00,47688.60,47040.60,47109.20,14044.845,666009331.25649,133103,6052.438,287073064.19151
1648666800000,47109.10,47173.00,46819.90,47061.20,16573.271,778864884.50203,156287,8614.641,404897873.08399
1648670400000,47061.10,47283.60,46985.60,47242.30,7252.450,341600758.54902,74123,3831.021,180483411.56067
1648674000000,47242.30,47280.60,46881.10,46973.00,7169.989,337446432.88433,74897,3094.100,145637286.04084
1648677600000,46973.10,47076.20,46826.40,47074.90,6788.742,318702105.29330,67504,3349.439,157268555.22313
1648681200000,47074.90,47160.00,46980.30,47053.20,4250.631,200189574.21105,55843,1879.808,88543961.46198
1648684800000,47053.10,47250.00,46950.00,47139.20,5257.439,247758856.83182,54619,2793.418,131642976.80561
1648688400000,47139.10,47408.70,47125.00,47380.10,5953.960,281459018.61841,56774,3294.075,155731931.01575
1648692000000,47380.10,47398.20,47161.20,47206.10,4451.067,210399554.37140,50365,1851.920,87531676.89140
1648695600000,47206.20,47235.50,47056.00,47088.40,4150.407,195646819.81834,48335,1840.405,86758181.00651
1648699200000,47088.30,47143.30,46980.00,47011.80,5371.315,252653035.95629,56070,2637.905,124087231.88606
1648702800000,47011.80,47138.80,46890.00,47083.60,8764.871,412068537.40877,70864,4547.259,213837821.43777
1648706400000,47083.60,47154.90,47011.90,47100.10,3215.319,151395555.63112,38754,1526.696,71887224.39107
1648710000000,47100.00,47160.00,47032.80,47140.00,3274.497,154236539.72321,34975,1809.296,85229697.75976
1648713600000,47140.00,47321.50,47066.50,47223.20,8896.801,419857174.89212,90120,4713.336,222437930.99458
1648717200000,47223.90,47330.00,47115.20,47284.30,6222.565,293806119.08222,69565,3160.342,149238518.89075
1648720800000,47284.20,47385.50,47194.00,47266.50,5848.828,276502431.89910,59634,2911.518,137645651.26045
1648724400000,47266.40,47274.00,47070.10,47146.50,4724.821,222766991.43030,53595,2088.574,98473005.28550
1648728000000,47146.50,47541.10,47110.00,47383.50,14994.305,710238880.45871,124675,7919.921,375166026.68796
1648731600000,47383.40,47619.40,46900.00,46905.40,29100.053,1373384520.50515,225289,13460.762,635565361.23469
1648735200000,46905.40,46912.40,46200.00,46680.40,49206.863,2288369346.64096,426301,23941.162,1113275487.69610
1648738800000,46680.40,46800.00,46335.90,46450.00,16914.553,787420473.76393,150113,8128.142,378492891.62375
1648742400000,46450.10,46495.60,45660.00,45692.30,45036.382,2071797615.95964,371608,20809.090,957430384.43057
1648746000000,45695.40,45899.00,45632.10,45824.40,14619.317,669394211.58011,141684,7599.544,348015982.42638
1648749600000,45824.30,45960.90,45593.00,45946.90,12788.937,585651506.34323,119813,6046.397,276965014.63848
1648753200000,45946.90,45986.10,45469.30,45578.10,16711.045,763580673.21632,141988,7303.443,333785233.44157
1648756800000,45578.10,45789.90,45506.60,45741.90,9730.602,444223398.10968,84752,4967.419,226806209.36048
1648760400000,45741.90,45852.20,45638.10,45736.10,4531.138,207340905.72465,51994,2284.994,104572538.31719
1648764000000,45736.20,45814.90,45646.70,45782.30,4252.388,194499054.38979,52166,2012.853,92076530.26861
1648767600000,45782.20,45788.60,45185.00,45506.00,15820.137,718980766.47195,130471,6996.809,318078040.61499
1648771200000,45505.90,45638.90,45338.30,45539.40,10308.452,469306642.30126,89650,5147.236,234364859.04895
1648774800000,45539.30,45539.40,44861.10,44926.10,24579.161,1109419804.44554,192498,10527.527,475337805.74217
1648778400000,44926.10,45060.30,44206.20,44394.40,38167.939,1703641323.50765,290319,17291.661,772173024.36312
1648782000000,44394.30,44585.00,44252.20,44585.00,16307.838,724555666.70906,128843,8052.841,357855926.33111
